name,id,tournament_id,date,prizepool,Knockout_stage,Knockout_stage_importance,player_1_id,player_1_name,elo_player_1,score_1,player_2_id,player_2_name,elo_player_2,score_2
The Medieval Wars,1483,101,2013-08-11,10000.0,K.O. Phase,1,221,yezris,1988,1,220,NO_23,1900,0
The Medieval Wars,1504,101,2013-09-03,10000.0,K.O. Phase,1,15,saymyname,2000,1,174,Mundi,1903,0
The Medieval Wars,1505,101,2013-09-03,10000.0,K.O. Phase,1,155,Escape,1993,0,32,slam,2006,1
The Medieval Wars,1506,101,2013-09-03,10000.0,K.O. Phase,1,110,TokiwaMiao,1986,1,7,GoKu,1992,0
The Medieval Wars,1507,101,2013-09-03,10000.0,K.O. Phase,1,5,F1Re,2000,1,119,Chocobo,1898,0
The Medieval Wars,1508,101,2013-09-03,10000.0,K.O. Phase,1,8,Edie,2003,1,14,ACCM,1998,0
The Medieval Wars,1509,101,2013-09-03,10000.0,K.O. Phase,1,145,Ding,2074,1,16,BacT,2008,0
The Medieval Wars,1510,101,2013-09-20,10000.0,K.O. Phase,1,14,ACCM,1994,1,155,Escape,1989,0
The Medieval Wars,1511,101,2013-09-20,10000.0,K.O. Phase,1,16,BacT,2005,1,110,TokiwaMiao,1990,0
The Medieval Wars,1512,101,2013-09-20,10000.0,K.O. Phase,1,15,saymyname,2003,1,119,Chocobo,1895,0
War is Coming,1623,103,2015-03-15,110000.0,K.O. Phase,1,50,Zuppi,1978,1,164,kyo,1982,0
War is Coming,1624,103,2015-03-15,110000.0,K.O. Phase,1,56,8th_wonder,1974,1,243,tobi [pt],1900,0
War is Coming,1625,103,2015-03-15,110000.0,K.O. Phase,1,145,Ding,2075,1,58,Lojza,2046,0
War is Coming,1626,103,2015-03-16,110000.0,K.O. Phase,1,15,saymyname,2032,1,244,Hecto12,1900,0
War is Coming,1627,103,2015-03-16,110000.0,K.O. Phase,1,17,CooL,1987,1,142,Alive,2030,0
War is Coming,1628,103,2015-03-16,110000.0,K.O. Phase,1,148,Ra,1953,1,14,ACCM,1988,0
Brain Champion Cup 2,1668,109,2009-02-27,10000.0,K.O. Phase,1,1,DauT,2158,3,15,saymyname,2009,0
Brain Champion Cup 2,1669,109,2009-02-28,10000.0,K.O. Phase,1,163,PaTiN,2010,0,145,Ding,2092,3
Brain Champion Cup 2,1670,109,2009-03-01,10000.0,K.O. Phase,1,164,kyo,2016,3,251,seker,2025,2
Brain Champion Cup 2,1671,109,2009-03-01,10000.0,K.O. Phase,1,60,Chris,2213,3,252,air3312,2004,0
Brain Champion Cup 2,1672,109,2009-03-02,10000.0,K.O. Phase,1,33,Tim,2045,3,144,Funito,1988,0
Brain Champion Cup 2,1673,109,2009-03-02,10000.0,K.O. Phase,1,82,WraTh_,2070,3,178,BlinG,1994,2
Brain Champion Cup 2,1674,109,2009-03-03,10000.0,K.O. Phase,1,142,Alive,2047,3,253,psNps,2005,2
Brain Champion Cup 2,1675,109,2009-03-03,10000.0,K.O. Phase,1,82,WraTh_,2069,3,164,kyo,2020,1
Brain Champion Cup 2,1676,109,2009-03-03,10000.0,K.O. Phase,1,4,dogao,2009,3,169,bvirus,2014,2
Brain Champion Cup 2,1677,109,2009-03-07,10000.0,K.O. Phase,1,60,Chris,2219,0,145,Ding,2101,3
Brain Champion Cup 2,1678,109,2009-03-08,10000.0,K.O. Phase,1,253,psNps,2001,3,169,bvirus,2010,2
Brain Champion Cup 2,1679,109,2009-03-08,10000.0,K.O. Phase,1,178,BlinG,1995,3,251,seker,2021,1
Brain Champion Cup 2,1680,109,2009-03-08,10000.0,K.O. Phase,1,1,DauT,2164,3,33,Tim,2054,1
Brain Champion Cup 2,1681,109,2009-03-08,10000.0,K.O. Phase,1,142,Alive,2051,3,4,dogao,2013,2
Brain Champion Cup 2,1682,109,2009-03-09,10000.0,K.O. Phase,1,15,saymyname,2003,3,144,Funito,1979,0
Brain Champion Cup 2,1683,109,2009-03-11,10000.0,K.O. Phase,1,163,PaTiN,2001,3,252,air3312,1998,1
Brain Champion Cup 2,1684,109,2009-03-14,10000.0,K.O. Phase,1,60,Chris,2204,3,15,saymyname,2015,0
Brain Champion Cup 2,1685,109,2009-03-14,10000.0,K.O. Phase,1,253,psNps,2005,3,164,kyo,2016,2
Brain Champion Cup 2,1686,109,2009-03-14,10000.0,K.O. Phase,1,33,Tim,2050,3,163,PaTiN,2009,2
Brain Champion Cup 2,1687,109,2009-03-15,10000.0,K.O. Phase,1,4,dogao,2009,3,178,BlinG,2003,1
Brain Champion Cup 2,1688,109,2009-03-20,10000.0,K.O. Phase,1,33,Tim,2054,3,253,psNps,2009,0
Brain Champion Cup 2,1689,109,2009-03-22,10000.0,K.O. Phase,1,4,dogao,2017,3,60,Chris,2210,0
BsK - MVP3,1777,113,2006-01-16,429.0,K.O. Phase,1,60,Chris,2167,3,269,U_are_RooK,1912,2
BsK - MVP3,1778,113,2006-01-16,429.0,K.O. Phase,1,270,Serious,1912,3,11,Nili,1997,1
BsK - MVP3,1779,113,2006-01-16,429.0,K.O. Phase,1,254,IORI,2027,3,271,Buddha,1968,1
BsK - MVP3,1780,113,2006-01-16,429.0,K.O. Phase,1,268,Canary,1987,3,272,Q_Q,1908,0
BsK - MVP3,1781,113,2006-01-16,429.0,K.O. Phase,1,1,DauT,2127,3,167,DreaIVIs,2013,2
BsK - MVP3,1782,113,2006-01-16,429.0,K.O. Phase,1,169,bvirus,2034,3,82,WraTh_,1978,2
BsK - MVP3,1783,113,2006-01-16,429.0,K.O. Phase,1,127,Dziamdziak,2007,0,251,seker,2009,3
Back to Almaty,1792,114,,5000.0,K.O. Phase,1,60,Chris,2152,3,251,seker,2000,1
Back to Almaty,1793,114,,5000.0,K.O. Phase,1,281,PeEl,2034,3,275,Snake,1901,0
Back to Almaty,1794,114,,5000.0,K.O. Phase,1,142,Alive,2007,3,268,Canary,1990,0
Back to Almaty,1795,114,,5000.0,K.O. Phase,1,276,Cortes__,1999,2,205,Grunt,2073,3
Back to Almaty,1796,114,,5000.0,K.O. Phase,1,1,DauT,2134,3,273,Capoch,2050,1
Back to Almaty,1797,114,,5000.0,K.O. Phase,1,277,Ramirez,2029,3,278,Concur,1993,1
Back to Almaty,1798,114,,5000.0,K.O. Phase,1,279,RuKie,2026,3,280,FighT,1912,0
Back to Almaty,1799,114,,5000.0,K.O. Phase,1,168,Ruso,1993,2,259,2scareD,1978,3
Simply the Best,1940,124,,700.0,K.O. Phase,1,261,BT4,2000,2,320,_I_FROM_SD_,1900,1
Simply the Best,1941,124,,700.0,K.O. Phase,1,273,Capoch,2079,1,317,WaVeZ,1900,2
Simply the Best,1942,124,,700.0,K.O. Phase,1,321,ZealZilla,1900,1,318,anan,1900,2
Simply the Best,1943,124,,700.0,K.O. Phase,1,322,DriNky_T,1901,1,168,Ruso,1987,2
Simply the Best,1944,124,,700.0,K.O. Phase,1,323,Inc,1982,0,274,Chunyu,2039,2
Simply the Best,1945,124,,700.0,K.O. Phase,1,279,RuKie,2005,2,271,Buddha,1995,1
Simply the Best,1946,124,,700.0,K.O. Phase,1,277,Ramirez,2038,2,324,HanYu,1906,0
Simply the Best,1947,124,,700.0,K.O. Phase,1,325,IamMisseRy,1900,0,319,PlayBoy_,1900,2
Simply the Best,1948,124,,700.0,K.O. Phase,1,1,DauT,2088,2,326,Wait4mE,1900,0
Simply the Best,1949,124,,700.0,K.O. Phase,1,302,ralber,1982,2,306,CareCa,1897,0
Simply the Best,1950,124,,700.0,K.O. Phase,1,259,2scareD,1991,0,60,Chris,2099,2
Simply the Best,1951,124,,700.0,K.O. Phase,1,254,IORI,2000,2,290,Free,1999,1
Simply the Best,1952,124,,700.0,K.O. Phase,1,327,windy,2016,2,268,Canary,1991,1
Simply the Best,1953,124,,700.0,K.O. Phase,1,296,Fox,2000,0,281,PeEl,2036,2
Simply the Best,1954,124,,700.0,K.O. Phase,1,329,Joe,2009,0,169,bvirus,1994,2
Simply the Best,1955,124,,700.0,K.O. Phase,1,328,PPoc,2003,1,257,Igloo,2000,2
Simply the Best,1956,124,,700.0,K.O. Phase,1,261,BT4,2001,2,317,WaVeZ,1910,1
Simply the Best,1957,124,,700.0,K.O. Phase,1,318,anan,1904,2,168,Ruso,1988,0
Simply the Best,1958,124,,700.0,K.O. Phase,1,274,Chunyu,2045,1,279,RuKie,2009,2
Simply the Best,1959,124,,700.0,K.O. Phase,1,277,Ramirez,2044,1,319,PlayBoy_,1908,2
Simply the Best,1960,124,,700.0,K.O. Phase,1,1,DauT,2092,2,302,ralber,1988,0
Simply the Best,1961,124,,700.0,K.O. Phase,1,60,Chris,2105,1,254,IORI,2004,2
Simply the Best,1962,124,,700.0,K.O. Phase,1,327,windy,2020,0,281,PeEl,2044,2
Simply the Best,1963,124,,700.0,K.O. Phase,1,169,bvirus,2002,1,257,Igloo,2004,2
MFO - The Conquering Hero,1991,128,2003-12-21,2000.0,K.O. Phase,1,334,BeVeR,1900,0,1,DauT,2061,1
MFO - The Conquering Hero,1992,128,2003-12-21,2000.0,K.O. Phase,1,337,Iffaca,1904,0,277,Ramirez,1981,1
MFO - The Conquering Hero,1993,128,2003-12-21,2000.0,K.O. Phase,1,322,DriNky_T,1904,0,281,PeEl,2003,1
MFO - The Conquering Hero,1994,128,2003-12-21,2000.0,K.O. Phase,1,273,Capoch,2048,1,338,pRaXiS,1904,0
MFO - The Conquering Hero,1995,128,2003-12-21,2000.0,K.O. Phase,1,279,RuKie,1999,1,60,Chris,2108,0
MFO - The Conquering Hero,1996,128,2003-12-21,2000.0,K.O. Phase,1,297,Bender,2031,1,311,KicK,1905,0
MFO - The Conquering Hero,1997,128,2003-12-21,2000.0,K.O. Phase,1,312,Extacy,2003,1,595,Eclipse,1904,0
Arbalet Cup I,2134,141,2002-04-11,4500.0,K.O. Phase,1,386,Play_Boys,2006,1,361,Ugnis,2001,2
Arbalet Cup I,2135,141,2002-04-11,4500.0,K.O. Phase,1,205,Grunt,2048,2,351,Girino,1904,0
Arbalet Cup I,2136,141,2002-04-11,4500.0,K.O. Phase,1,387,RD_ChampioN,2018,2,388,kiki_dragon,1904,0
Arbalet Cup I,2137,141,2002-04-11,4500.0,K.O. Phase,1,369,fire,2024,1,392,Koven,2032,2
Arbalet Cup I,2138,141,2002-04-11,4500.0,K.O. Phase,1,60,Chris,2019,2,385,TaMoCk_,2003,0
Arbalet Cup I,2139,141,2002-04-11,4500.0,K.O. Phase,1,389,Weird_Nitro,1998,1,324,HanYu,1905,2
Arbalet Cup I,2140,141,2002-04-11,4500.0,K.O. Phase,1,390,TMD_,1905,1,382,mozart,1904,2
Arbalet Cup I,2141,141,2002-04-11,4500.0,K.O. Phase,1,381,ChuRchiLL,1904,2,391,Kaiser_Wilhelm,1998,1
World Cyber Games 2001,2150,142,,35000.0,K.O. Phase,1,371,RIP_DREAMS,2005,0,368,Dante,2017,1
World Cyber Games 2001,2151,142,,35000.0,K.O. Phase,1,373,IamKmkm,2009,1,369,fire,2020,0
World Cyber Games 2001,2152,142,,35000.0,K.O. Phase,1,393,MoZory,2029,0,60,Chris,2015,1
World Cyber Games 2001,2153,142,,35000.0,K.O. Phase,1,386,Play_Boys,2010,0,372,MuSe,2009,1
World Cyber Games 2001,2154,142,,35000.0,K.O. Phase,1,394,BlitZ,2024,0,396,aluba,2016,1
World Cyber Games 2001,2155,142,,35000.0,K.O. Phase,1,205,Grunt,2032,1,392,Koven,2029,0
World Cyber Games 2001,2156,142,,35000.0,K.O. Phase,1,274,Chunyu,2008,1,395,cyan_death,2007,0
World Cyber Games 2001,2157,142,,35000.0,K.O. Phase,1,387,RD_ChampioN,2019,1,397,zyatou,2005,0
MFO Clash of the Titans,2271,148,2000-08-15,500.0,K.O. Phase,1,392,Koven,2003,2,404,Kaohen,2001,0
MFO Clash of the Titans,2272,148,2000-08-17,500.0,K.O. Phase,1,429,djadja,1904,0,428,_paranoia_,1908,2
MFO Clash of the Titans,2273,148,2000-08-13,500.0,K.O. Phase,1,387,RD_ChampioN,2006,2,430,Northwarrior,1908,0
MFO Clash of the Titans,2274,148,2000-08-16,500.0,K.O. Phase,1,431,Stalin,1908,1,393,MoZory,2006,2
MFO Clash of the Titans,2275,148,2000-08-12,500.0,K.O. Phase,1,432,Magi,1907,0,433,High,2006,2
Global Gaming League 2004,2366,116,,8000.0,K.O. Phase,1,281,PeEl,2035,1,453,I_Love_CanCaN,1900,0
Global Gaming League 2004,2367,116,,8000.0,K.O. Phase,1,279,RuKie,2022,1,127,Dziamdziak,1990,0
Global Gaming League 2004,2368,116,,8000.0,K.O. Phase,1,277,Ramirez,2036,1,312,Extacy,1995,0
Global Gaming League 2004,2369,116,,8000.0,K.O. Phase,1,283,MoCZyMoRdA,1998,1,454,RaiD,2003,0
Global Gaming League 2004,2370,116,,8000.0,K.O. Phase,1,271,Buddha,1987,1,259,2scareD,1981,0
Global Gaming League 2004,2371,116,,8000.0,K.O. Phase,1,273,Capoch,2062,1,455,Goofy,1900,0
Global Gaming League 2004,2372,116,,8000.0,K.O. Phase,1,60,Chris,2108,1,456,Giss,1900,0
BsK - MVP,2445,127,,1000.0,K.O. Phase,1,1,DauT,2070,2,279,RuKie,2021,1
BsK - MVP,2446,127,,1000.0,K.O. Phase,1,467,FuRy,1904,0,468,s0rCK__,1904,1
BsK - MVP,2447,127,,1000.0,K.O. Phase,1,469,CTC_2000,1904,0,296,Fox,2004,1
BsK - MVP,2448,127,,1000.0,K.O. Phase,1,454,RaiD,2003,1,329,Joe,2014,0
BsK - MVP,2449,127,,1000.0,K.O. Phase,1,281,PeEl,2010,1,306,CareCa,1900,0
BsK - MVP,2450,127,,1000.0,K.O. Phase,1,470,UD_Snake,1900,0,283,MoCZyMoRdA,1999,1
BsK - MVP,2451,127,,1000.0,K.O. Phase,1,323,Inc,1980,1,465,DamRightZilla,1898,0
BsK - MVP,2452,127,,1000.0,K.O. Phase,1,471,tORERO,1905,0,273,Capoch,2073,1
BsK - MVP,2453,127,,1000.0,K.O. Phase,1,277,Ramirez,1997,1,472,nlvdifeN,1904,0
BsK - MVP,2454,127,,1000.0,K.O. Phase,1,473,P1nkSkirtZilla,1904,0,474,iamlg,1901,1
BsK - MVP,2455,127,,1000.0,K.O. Phase,1,328,PPoc,2008,2,466,7DeMonS,1903,1
BsK - MVP,2456,127,,1000.0,K.O. Phase,1,475,lcomalFighTs,1904,0,205,Grunt,2053,2
BsK - MVP,2457,127,,1000.0,K.O. Phase,1,476,BB4usS,1904,0,477,BuddSidew,1904,1
BsK - MVP,2458,127,,1000.0,K.O. Phase,1,478,VeryLameZilla,1904,0,333,FletcheR,2002,1
BsK - MVP,2459,127,,1000.0,K.O. Phase,1,418,Vile,1998,1,290,Free,2010,2
BsK - MVP,2460,127,,1000.0,K.O. Phase,1,271,Buddha,1993,2,60,Chris,2105,1
BsK - MVP,2461,127,,1000.0,K.O. Phase,1,1,DauT,2071,2,468,s0rCK__,1908,0
BsK - MVP,2462,127,,1000.0,K.O. Phase,1,296,Fox,2007,1,454,RaiD,2007,0
BsK - MVP,2463,127,,1000.0,K.O. Phase,1,281,PeEl,2013,1,283,MoCZyMoRdA,2002,0
BsK - MVP,2464,127,,1000.0,K.O. Phase,1,323,Inc,1983,1,273,Capoch,2075,2
BsK - MVP,2465,127,,1000.0,K.O. Phase,1,277,Ramirez,2000,2,474,iamlg,1905,1
BsK - MVP,2466,127,,1000.0,K.O. Phase,1,328,PPoc,2009,0,205,Grunt,2057,2
BsK - MVP,2467,127,,1000.0,K.O. Phase,1,477,BuddSidew,1908,0,333,FletcheR,2005,2
BsK - MVP,2468,127,,1000.0,K.O. Phase,1,290,Free,2014,2,271,Buddha,2000,1
BsK - MVP3,2525,113,2006-01-09,429.0,K.O. Phase,1,60,Chris,2164,3,295,Akhorahil,1897,0
BsK - MVP3,2526,113,2006-01-09,429.0,K.O. Phase,1,269,U_are_RooK,1900,3,262,Cyclops,1999,1
BsK - MVP3,2527,113,2006-01-09,429.0,K.O. Phase,1,270,Serious,1900,3,488,_SanJoseSharks,1900,0
BsK - MVP3,2528,113,2006-01-09,429.0,K.O. Phase,1,11,Nili,1985,3,454,RaiD,1999,0
BsK - MVP3,2529,113,2006-01-09,429.0,K.O. Phase,1,254,IORI,2018,3,489,Shaq_Jacky_Ben,1900,0
BsK - MVP3,2530,113,2006-01-09,429.0,K.O. Phase,1,477,BuddSidew,1902,0,271,Buddha,1959,3
BsK - MVP3,2531,113,2006-01-09,429.0,K.O. Phase,1,490,G_,1900,0,268,Canary,1978,3
BsK - MVP3,2532,113,2006-01-09,429.0,K.O. Phase,1,272,Q_Q,1900,3,491,Eminem,1900,1
BsK - MVP3,2533,113,2006-01-09,429.0,K.O. Phase,1,1,DauT,2133,3,492,Sy4KeN,1900,2
BsK - MVP3,2534,113,2006-01-09,429.0,K.O. Phase,1,273,Capoch,2046,3,284,Hackl,2018,0
BsK - MVP3,2535,113,2006-01-09,429.0,K.O. Phase,1,493,ShiNing_Ding,1900,1,274,Chunyu,2039,3
BsK - MVP3,2536,113,2006-01-09,429.0,K.O. Phase,1,169,bvirus,2030,3,494,susenky_,1900,1
BsK - MVP3,2537,113,2006-01-09,429.0,K.O. Phase,1,495,NoFear,1900,1,82,WraTh_,1974,3
BsK - MVP3,2538,113,2006-01-09,429.0,K.O. Phase,1,127,Dziamdziak,2003,3,496,_LK_0120,1900,1
BsK - MVP3,2539,113,2006-01-09,429.0,K.O. Phase,1,251,seker,2000,3,496,_LK_0120,1896,0
MFO Clash of the Titans,2770,148,2000-08-08,500.0,K.O. Phase,1,392,Koven,2000,1,571,QQ,1900,0
MFO Clash of the Titans,2771,148,2000-08-06,500.0,K.O. Phase,1,556,Rubblarp,1900,1,404,Kaohen,2000,2
MFO Clash of the Titans,2772,148,2000-08-06,500.0,K.O. Phase,1,429,djadja,1900,1,557,Meldin,1900,0
MFO Clash of the Titans,2773,148,2000-08-09,500.0,K.O. Phase,1,428,_paranoia_,1900,2,558,ME_Count_Rahl,1900,0
MFO Clash of the Titans,2774,148,2000-08-11,500.0,K.O. Phase,1,403,Crexis,1900,2,559,REDLINE,1898,1
MFO Clash of the Titans,2775,148,2000-08-11,500.0,K.O. Phase,1,572,Malice,1900,1,362,IamJordan,2000,2
MFO Clash of the Titans,2776,148,2000-08-07,500.0,K.O. Phase,1,398,Loko,2000,2,562,Front,1900,0
MFO Clash of the Titans,2777,148,2000-08-03,500.0,K.O. Phase,1,387,RD_ChampioN,2000,2,563,Jinx,1900,0
MFO Clash of the Titans,2778,148,2000-08-06,500.0,K.O. Phase,1,430,Northwarrior,1900,2,564,Disciple,1900,0
MFO Clash of the Titans,2779,148,2000-08-06,500.0,K.O. Phase,1,431,Stalin,1900,2,565,Hero,1900,0
MFO Clash of the Titans,2780,148,2000-08-08,500.0,K.O. Phase,1,393,MoZory,2000,2,566,Slugur,1900,0
MFO Clash of the Titans,2781,148,2000-08-05,500.0,K.O. Phase,1,567,Pak_Se_Ri,1900,2,568,DaRq_GlowWorm,1900,0
MFO Clash of the Titans,2782,148,2000-08-06,500.0,K.O. Phase,1,432,Magi,1900,2,386,Play_Boys,2000,1
MFO Clash of the Titans,2783,148,2000-08-07,500.0,K.O. Phase,1,433,High,2000,2,570,Deamon,1900,0
Arbalet Cup I,2786,141,2002-04-04,4500.0,K.O. Phase,1,386,Play_Boys,2002,1,297,Bender,2000,0
Arbalet Cup I,2787,141,2002-04-04,4500.0,K.O. Phase,1,361,Ugnis,1998,1,573,IamSSX,1900,0
Arbalet Cup I,2788,141,2002-04-04,4500.0,K.O. Phase,1,205,Grunt,2044,1,384,Mimmox,2005,0
Arbalet Cup I,2789,141,2002-04-04,4500.0,K.O. Phase,1,351,Girino,1900,1,575,Deus,1900,0
Arbalet Cup I,2790,141,2002-04-04,4500.0,K.O. Phase,1,576,Shogun,1900,0,387,RD_ChampioN,2015,1
Arbalet Cup I,2791,141,2002-04-04,4500.0,K.O. Phase,1,423,Koeln,1897,0,388,kiki_dragon,1900,1
Arbalet Cup I,2792,141,2002-04-04,4500.0,K.O. Phase,1,369,fire,2020,1,418,Vile,2007,0
Arbalet Cup I,2793,141,2002-04-04,4500.0,K.O. Phase,1,577,SavaGe,1900,0,392,Koven,2029,1
Arbalet Cup I,2794,141,2002-04-04,4500.0,K.O. Phase,1,60,Chris,2015,1,412,_ZhaZ,1999,0
Arbalet Cup I,2795,141,2002-04-04,4500.0,K.O. Phase,1,578,Seven_Lion,1900,0,385,TaMoCk_,2000,1
Arbalet Cup I,2796,141,2002-04-04,4500.0,K.O. Phase,1,364,Nobody,2000,0,389,Weird_Nitro,1994,1
Arbalet Cup I,2797,141,2002-04-04,4500.0,K.O. Phase,1,373,IamKmkm,2029,0,324,HanYu,1900,1
Arbalet Cup I,2798,141,2002-04-04,4500.0,K.O. Phase,1,210,Halen,2001,0,390,TMD_,1900,1
Arbalet Cup I,2799,141,2002-04-04,4500.0,K.O. Phase,1,382,mozart,1900,1,579,ljdb,1900,0
Arbalet Cup I,2800,141,2002-04-04,4500.0,K.O. Phase,1,580,Shah,1900,0,381,ChuRchiLL,1900,1
Arbalet Cup I,2801,141,2002-04-04,4500.0,K.O. Phase,1,391,Kaiser_Wilhelm,1995,1,581,EvilDiablo,1896,0
Red Bull Wololo,3114,169,2020-04-30,22000.0,K.O. Phase,1,1,DauT,2156,3,14,ACCM,2061,2
Red Bull Wololo,3115,169,2020-04-30,22000.0,K.O. Phase,1,24,MbL,2167,3,51,Villese,2122,1
Red Bull Wololo,3116,169,2020-04-30,22000.0,K.O. Phase,1,28,Hera,2212,3,27,Nicov,2151,1
Red Bull Wololo,3117,169,2020-04-30,22000.0,K.O. Phase,1,29,TheViper,2294,3,5,F1Re,2112,1
Red Bull Wololo,3118,169,2020-05-01,22000.0,K.O. Phase,1,25,Liereyy,2180,3,55,Vinchester,2125,1
Red Bull Wololo,3177,169,2020-05-01,22000.0,K.O. Phase,1,4,dogao,2089,1,62,LaaaaaN,2083,3
Red Bull Wololo,3182,169,2020-05-01,22000.0,K.O. Phase,1,19,Yo,2207,3,32,slam,2066,0
Red Bull Wololo,3183,169,2020-05-01,22000.0,K.O. Phase,1,31,TaToH,2182,3,52,TheMax,2098,2
MFO - The Conquering Hero,3823,128,2003-12-20,2000.0,K.O. Phase,1,1,DauT,2059,1,835,Ninja,1895,0
MFO - The Conquering Hero,3824,128,2003-12-20,2000.0,K.O. Phase,1,337,Iffaca,1900,1,836,Prax,1900,0
MFO - The Conquering Hero,3825,128,2003-12-20,2000.0,K.O. Phase,1,277,Ramirez,1978,1,837,Invader,1900,0
MFO - The Conquering Hero,3826,128,2003-12-20,2000.0,K.O. Phase,1,322,DriNky_T,1900,1,838,Tsu_T_I2UDE,1900,0
MFO - The Conquering Hero,3827,128,2003-12-20,2000.0,K.O. Phase,1,281,PeEl,1999,1,271,Buddha,2004,0
MFO - The Conquering Hero,3828,128,2003-12-20,2000.0,K.O. Phase,1,273,Capoch,2046,1,690,Myll_Barka,1900,0
MFO - The Conquering Hero,3829,128,2003-12-20,2000.0,K.O. Phase,1,338,pRaXiS,1900,1,839,Digital_Driver,1900,0
MFO - The Conquering Hero,3830,128,2003-12-20,2000.0,K.O. Phase,1,593,Longbowman,1899,0,279,RuKie,1996,1
MFO - The Conquering Hero,3831,128,2003-12-20,2000.0,K.O. Phase,1,840,MA_Jordi,1900,0,60,Chris,2106,1
MFO - The Conquering Hero,3832,128,2003-12-20,2000.0,K.O. Phase,1,297,Bender,2028,1,485,Pezeteros,1897,0
MFO - The Conquering Hero,3833,128,2003-12-20,2000.0,K.O. Phase,1,841,Tedo,1900,0,311,KicK,1901,1
MFO - The Conquering Hero,3834,128,2003-12-20,2000.0,K.O. Phase,1,842,Evil,1900,0,312,Extacy,2000,1
MFO - The Conquering Hero,3835,128,2003-12-20,2000.0,K.O. Phase,1,127,Dziamdziak,1995,0,595,Eclipse,1899,1
MFO - The Conquering Hero,3836,128,2003-12-20,2000.0,K.O. Phase,1,284,Hackl,2012,0,336,WraTh,1896,1
Red Bull Wololo 2,3863,216,2020-08-20,30000.0,K.O. Phase,1,19,Yo,2228,3,55,Vinchester,2198,1
Red Bull Wololo 2,3864,216,2020-08-20,30000.0,K.O. Phase,1,28,Hera,2254,3,14,ACCM,2150,1
Red Bull Wololo 2,3865,216,2020-08-20,30000.0,K.O. Phase,1,24,MbL,2150,2,273,Capoch,2077,3
Red Bull Wololo 2,3866,216,2020-08-20,30000.0,K.O. Phase,1,31,TaToH,2238,3,4,dogao,2137,0
Red Bull Wololo 2,3867,216,2020-08-21,30000.0,K.O. Phase,1,25,Liereyy,2196,3,51,Villese,2144,1
Red Bull Wololo 2,3868,216,2020-08-21,30000.0,K.O. Phase,1,62,LaaaaaN,2107,1,52,TheMax,2115,3
Red Bull Wololo 2,3876,216,2020-08-21,30000.0,K.O. Phase,1,29,TheViper,2269,3,2,miguel,2098,1
Red Bull Wololo 2,3877,216,2020-08-21,30000.0,K.O. Phase,1,1,DauT,2144,2,27,Nicov,2170,3
King of the Desert 3,3948,219,2020-09-17,50000.0,K.O. Phase,1,19,Yo,2238,2,78,Scotty,1960,0
King of the Desert 3,3949,219,2020-09-17,50000.0,K.O. Phase,1,64,StrayDog,1966,2,752,Dark,2015,0
King of the Desert 3,3950,219,2020-09-17,50000.0,K.O. Phase,1,14,ACCM,2137,2,11,Nili,1999,0
King of the Desert 3,3951,219,2020-09-17,50000.0,K.O. Phase,1,5,F1Re,2105,0,68,chart,1972,2
King of the Desert 3,3952,219,2020-09-17,50000.0,K.O. Phase,1,598,Modri,2091,0,12,Sitaux,2046,2
King of the Desert 3,3953,219,2020-09-17,50000.0,K.O. Phase,1,53,Rubenstock,1973,0,121,AngelinaJolie,1985,2
King of the Desert 3,3954,219,2020-09-17,50000.0,K.O. Phase,1,62,LaaaaaN,2105,1,7,GoKu,1948,2
King of the Desert 3,3955,219,2020-09-17,50000.0,K.O. Phase,1,24,MbL,2156,2,445,Sora Kuma,1995,0
King of the Desert 3,3956,219,2020-09-18,50000.0,K.O. Phase,1,34,CL_,2008,2,94,GKT_cloud,1972,0
King of the Desert 3,3957,219,2020-09-18,50000.0,K.O. Phase,1,33,Tim,2073,1,92,Twigg,2010,2
King of the Desert 3,3958,219,2020-09-18,50000.0,K.O. Phase,1,55,Vinchester,2213,2,499,Sobek,1988,0
King of the Desert 3,3959,219,2020-09-18,50000.0,K.O. Phase,1,609,Rex,1991,0,100,DracKeN,2013,2
King of the Desert 3,3960,219,2020-09-18,50000.0,K.O. Phase,1,27,Nicov,2175,2,619,Rise,1966,0
King of the Desert 3,3961,219,2020-09-18,50000.0,K.O. Phase,1,25,Liereyy,2222,2,99,classicpro,2010,0
King of the Desert 3,3962,219,2020-09-18,50000.0,K.O. Phase,1,32,slam,2048,2,198,jibatong,2022,0
King of the Desert 3,3963,219,2020-09-18,50000.0,K.O. Phase,1,1,DauT,2140,2,26,Hearttt,2021,0
King of the Desert 3,3964,219,2020-09-19,50000.0,K.O. Phase,1,35,vivi,2133,2,195,Kasva,2014,0
King of the Desert 3,3965,219,2020-09-19,50000.0,K.O. Phase,1,75,PROject_Belgium,2054,2,743,BadB0y_,1999,1
King of the Desert 3,3966,219,2020-09-19,50000.0,K.O. Phase,1,51,Villese,2140,2,851,Babaorum,2000,0
King of the Desert 3,3967,219,2020-09-19,50000.0,K.O. Phase,1,2,miguel,2098,2,616,Running,2001,0
King of the Desert 3,3968,219,2020-09-19,50000.0,K.O. Phase,1,31,TaToH,2219,2,736,Bad Koala,1984,0
King of the Desert 3,3970,219,2020-09-19,50000.0,K.O. Phase,1,79,_Barles_,2038,2,852,SongSong,2000,0
