name,id,tournament_id,prizemoney,Knockout_stage,Knockout_stage_importance,player_1_id,player_1_name,elo_player_1,score_1,player_2_id,player_2_name,elo_player_2,score_2,hidden,s-tier
Visible Cup 4 Swiss Stage Round 7 & Play Offs,6193,309,,K.O. Phase,1,851,Babaorum,2150,3,616,Running,2178,2,False,False
Visible Cup 4 Swiss Stage Round 7 & Play Offs,6194,309,,K.O. Phase,1,5,F1Re,2146,0,129,Vodka_L,2113,3,False,False
Visible Cup 4 Swiss Stage Round 7 & Play Offs,6196,309,,K.O. Phase,1,2,miguel,2169,1,273,Capoch,2179,3,False,False
All-In Cup Qualifier,6216,319,,K.O. Phase,1,69,Daniel,2199,2,501,Whocl,1967,0,False,False
All-In Cup Qualifier,6217,319,,K.O. Phase,1,2,miguel,2169,2,885,Pyroptere,1983,0,False,False
All-In Cup Qualifier,6218,319,,K.O. Phase,1,752,Dark,2160,2,872,Good_Game,1920,0,False,False
All-In Cup Qualifier,6219,319,,K.O. Phase,1,929,Gergis_,1924,0,16,BacT,2129,2,False,False
All-In Cup Qualifier,6220,319,,K.O. Phase,1,14,ACCM,2332,1,76,Adham,1943,0,False,False
All-In Cup Qualifier,6221,319,,K.O. Phase,1,1102,SaNgar,1899,0,79,_Barles_,2258,0,False,False
All-In Cup Qualifier,6222,319,,K.O. Phase,1,852,SongSong,2108,2,899,Dratek,1981,0,False,False
All-In Cup Qualifier,6223,319,,K.O. Phase,1,499,Sobek,2096,0,62,LaaaaaN,2154,0,False,False
All-In Cup Qualifier,6224,319,,K.O. Phase,1,603,The_Dragonstar,2124,2,613,_hallis,2022,0,False,False
All-In Cup Qualifier,6225,319,,K.O. Phase,1,743,BadB0y_,2088,2,13,Spring,1961,0,False,False
All-In Cup Qualifier,6226,319,,K.O. Phase,1,15,saymyname,2071,2,93,_BL4CK_,2032,0,False,False
All-In Cup Qualifier,6227,319,,K.O. Phase,1,605,Cl3m3nT,2025,0,195,Kasva,2070,2,False,False
All-In Cup Qualifier,6228,319,,K.O. Phase,1,132,Kongensgade,1969,0,11,Nili,2040,2,False,False
All-In Cup Qualifier,6229,319,,K.O. Phase,1,7,GoKu,1958,0,18,St4rk,2038,2,False,False
All-In Cup Qualifier,6230,319,,K.O. Phase,1,153,Fedex,2069,2,149,bruh,2054,0,False,False
All-In Cup Qualifier,6231,319,,K.O. Phase,1,78,Scotty,1979,2,178,BlinG,2019,0,False,False
All-In Cup Qualifier,6232,319,,K.O. Phase,1,752,Dark,2160,1,79,_Barles_,2258,2,False,False
All-In Cup Qualifier,6233,319,,K.O. Phase,1,852,SongSong,2108,0,11,Nili,2040,2,False,False
All-In Cup Qualifier,6234,319,,K.O. Phase,1,743,BadB0y_,2088,2,153,Fedex,2069,1,False,False
All-In Cup Qualifier,6235,319,,K.O. Phase,1,2,miguel,2169,2,499,Sobek,2096,1,False,False
All-In Cup Qualifier,6236,319,,K.O. Phase,1,15,saymyname,2071,2,195,Kasva,2070,1,False,False
All-In Cup Qualifier,6237,319,,K.O. Phase,1,69,Daniel,2199,2,78,Scotty,1979,0,False,False
All-In Cup Qualifier,6238,319,,K.O. Phase,1,14,ACCM,2332,2,603,The_Dragonstar,2124,1,False,False
All-In Cup Qualifier,6239,319,,K.O. Phase,1,18,St4rk,2038,2,16,BacT,2129,1,False,False
All-In Cup,6258,321,5000.0,K.O. Phase,1,25,Liereyy,2398,2,2,miguel,2169,0,False,False
All-In Cup,6259,321,5000.0,K.O. Phase,1,14,ACCM,2332,2,5,F1Re,2146,1,False,False
All-In Cup,6260,321,5000.0,K.O. Phase,1,27,Nicov,2288,2,11,Nili,2040,0,False,False
All-In Cup,6261,321,5000.0,K.O. Phase,1,69,Daniel,2199,2,31,TaToH,2369,1,False,False
All-In Cup,6262,321,5000.0,K.O. Phase,1,55,Vinchester,2331,2,18,St4rk,2038,1,False,False
All-In Cup,6263,321,5000.0,K.O. Phase,1,79,_Barles_,2258,1,273,Capoch,2179,2,False,False
All-In Cup,6264,321,5000.0,K.O. Phase,1,51,Villese,2349,1,743,BadB0y_,2088,2,False,False
All-In Cup,6265,321,5000.0,K.O. Phase,1,15,saymyname,2071,1,4,dogao,2231,2,False,False
Empirematics Gold Championship,6290,324,,K.O. Phase,1,722,The Bloodless,1981,2,1057,Crotalus aztec,1884,0,False,False
Empirematics Gold Championship,6291,324,,K.O. Phase,1,199,Overtaken,2044,2,1155,Osama,1894,0,False,False
Empirematics Gold Championship,6292,324,,K.O. Phase,1,1031,TheMole,1888,0,852,SongSong,2108,2,False,False
Red Bull Wololo 5 Qualifier,6293,325,,K.O. Phase,1,273,Capoch,2179,2,713,vancart,1970,0,False,True
Red Bull Wololo 5 Qualifier,6294,325,,K.O. Phase,1,1159,lapoejs,1896,0,445,Sora Kuma,2078,2,False,True
Red Bull Wololo 5 Qualifier,6295,325,,K.O. Phase,1,99,classicpro,2201,2,636,emalius2,1927,0,False,True
Red Bull Wololo 5 Qualifier,6296,325,,K.O. Phase,1,62,LaaaaaN,2154,2,666,c3mbrich,1967,0,False,True
Red Bull Wololo 5 Qualifier,6297,325,,K.O. Phase,1,32,slam,2146,2,964,Salted Pepper,1994,0,False,True
Red Bull Wololo 5 Qualifier,6298,325,,K.O. Phase,1,132,Kongensgade,1969,2,936,Sebastian2002,2179,1,False,True
Red Bull Wololo 5 Qualifier,6299,325,,K.O. Phase,1,12,Sitaux,2283,2,1026,Matten,1902,0,False,True
Red Bull Wololo 5 Qualifier,6300,325,,K.O. Phase,1,100,DracKeN,2098,2,900,Ubetnir,1925,1,False,True
Red Bull Wololo 5 Qualifier,6301,325,,K.O. Phase,1,16,BacT,2129,2,796,Bity_kablem,1892,0,False,True
Red Bull Wololo 5 Qualifier,6302,325,,K.O. Phase,1,1160,Wean Dinchester,1950,1,872,Good_Game,1920,2,False,True
Red Bull Wololo 5 Qualifier,6303,325,,K.O. Phase,1,178,BlinG,2019,2,744,RediRodion,1946,1,False,True
Red Bull Wololo 5 Qualifier,6304,325,,K.O. Phase,1,752,Dark,2160,2,754,Shades,1932,0,False,True
Red Bull Wololo 5 Qualifier,6305,325,,K.O. Phase,1,30,JorDan_23,2312,2,908,PhilippHJS,2022,0,False,True
Red Bull Wololo 5 Qualifier,6306,325,,K.O. Phase,1,784,Pela,2041,1,611,DemonSheep,1986,2,False,True
Red Bull Wololo 5 Qualifier,6307,325,,K.O. Phase,1,743,BadB0y_,2088,2,118,WaRRioR,1904,0,False,True
Red Bull Wololo 5 Qualifier,6308,325,,K.O. Phase,1,1161,atbrice,1892,0,1047,snowshawnskate,1898,2,False,True
Red Bull Wololo 5 Qualifier,6309,325,,K.O. Phase,1,852,SongSong,2108,2,601,Andorin,1958,0,False,True
Red Bull Wololo 5 Qualifier,6310,325,,K.O. Phase,1,814,Mr.Bean,2038,0,499,Sobek,2096,2,False,True
Red Bull Wololo 5 Qualifier,6311,325,,K.O. Phase,1,149,bruh,2054,2,1115,Lavie_Head,1976,0,False,True
Red Bull Wololo 5 Qualifier,6312,325,,K.O. Phase,1,1162,Eren,1950,1,830,Solara,1944,2,False,True
Red Bull Wololo 5 Qualifier,6313,325,,K.O. Phase,1,79,_Barles_,2258,2,653,Good_luck,1982,0,False,True
Red Bull Wololo 5 Qualifier,6314,325,,K.O. Phase,1,245,repard,2134,0,855,SaladEsc,1949,0,False,True
Red Bull Wololo 5 Qualifier,6315,325,,K.O. Phase,1,69,Daniel,2199,0,972,Lord Envidiates,1982,0,False,True
Red Bull Wololo 5 Qualifier,6316,325,,K.O. Phase,1,11,Nili,2040,2,967,_Tomate,1956,0,False,True
Red Bull Wololo 5 Qualifier,6317,325,,K.O. Phase,1,5,F1Re,2146,2,446,Kamigawa,1983,0,False,True
Red Bull Wololo 5 Qualifier,6318,325,,K.O. Phase,1,18,St4rk,2038,2,1095,Redlash,1966,0,False,True
Red Bull Wololo 5 Qualifier,6319,325,,K.O. Phase,1,75,PROject_Belgium,2236,2,1070,eli_jeli,1879,0,False,True
Red Bull Wololo 5 Qualifier,6320,325,,K.O. Phase,1,1163,DT_Hero,1873,0,13,Spring,1961,2,False,True
Red Bull Wololo 5 Qualifier,6321,325,,K.O. Phase,1,195,Kasva,2070,0,1164,Jubileu,1978,0,False,True
Red Bull Wololo 5 Qualifier,6322,325,,K.O. Phase,1,603,The_Dragonstar,2124,2,93,_BL4CK_,2032,0,False,True
Red Bull Wololo 5 Qualifier,6323,325,,K.O. Phase,1,853,Valas,2238,2,1057,Crotalus aztec,1884,0,False,True
Red Bull Wololo 5 Qualifier,6324,325,,K.O. Phase,1,812,shiXo,1948,0,1165,Grand Nagus,1906,2,False,True
Red Bull Wololo 5 Qualifier,6325,325,,K.O. Phase,1,273,Capoch,2179,2,445,Sora Kuma,2078,0,False,True
Red Bull Wololo 5 Qualifier,6326,325,,K.O. Phase,1,99,classicpro,2201,1,62,LaaaaaN,2154,2,False,True
Red Bull Wololo 5 Qualifier,6327,325,,K.O. Phase,1,32,slam,2146,2,132,Kongensgade,1969,0,False,True
Red Bull Wololo 5 Qualifier,6328,325,,K.O. Phase,1,12,Sitaux,2283,2,100,DracKeN,2098,0,False,True
Red Bull Wololo 5 Qualifier,6329,325,,K.O. Phase,1,16,BacT,2129,2,872,Good_Game,1920,0,False,True
Red Bull Wololo 5 Qualifier,6330,325,,K.O. Phase,1,178,BlinG,2019,0,752,Dark,2160,2,False,True
Red Bull Wololo 5 Qualifier,6331,325,,K.O. Phase,1,30,JorDan_23,2312,2,611,DemonSheep,1986,0,False,True
Red Bull Wololo 5 Qualifier,6332,325,,K.O. Phase,1,743,BadB0y_,2088,2,1047,snowshawnskate,1898,0,False,True
Red Bull Wololo 5 Qualifier,6333,325,,K.O. Phase,1,852,SongSong,2108,2,499,Sobek,2096,0,False,True
Red Bull Wololo 5 Qualifier,6334,325,,K.O. Phase,1,149,bruh,2054,2,830,Solara,1944,0,False,True
Red Bull Wololo 5 Qualifier,6335,325,,K.O. Phase,1,79,_Barles_,2258,2,855,SaladEsc,1949,0,False,True
Red Bull Wololo 5 Qualifier,6336,325,,K.O. Phase,1,69,Daniel,2199,1,11,Nili,2040,2,False,True
Red Bull Wololo 5 Qualifier,6337,325,,K.O. Phase,1,5,F1Re,2146,2,18,St4rk,2038,0,False,True
Red Bull Wololo 5 Qualifier,6338,325,,K.O. Phase,1,75,PROject_Belgium,2236,2,13,Spring,1961,0,False,True
Red Bull Wololo 5 Qualifier,6339,325,,K.O. Phase,1,195,Kasva,2070,2,603,The_Dragonstar,2124,1,False,True
Red Bull Wololo 5 Qualifier,6340,325,,K.O. Phase,1,853,Valas,2238,2,1165,Grand Nagus,1906,0,False,True
Red Bull Wololo 5 Qualifier,6341,325,,K.O. Phase,1,195,Kasva,2070,3,853,Valas,2238,0,False,True
Red Bull Wololo 5 Qualifier,6342,325,,K.O. Phase,1,852,SongSong,2108,3,149,bruh,2054,1,False,True
Red Bull Wololo 5 Qualifier,6343,325,,K.O. Phase,1,30,JorDan_23,2312,3,743,BadB0y_,2088,2,False,True
Red Bull Wololo 5 Qualifier,6344,325,,K.O. Phase,1,273,Capoch,2179,3,62,LaaaaaN,2154,1,False,True
Red Bull Wololo 5 Qualifier,6345,325,,K.O. Phase,1,79,_Barles_,2258,3,11,Nili,2040,2,False,True
Red Bull Wololo 5 Qualifier,6346,325,,K.O. Phase,1,16,BacT,2129,3,752,Dark,2160,2,False,True
Red Bull Wololo 5 Qualifier,6347,325,,K.O. Phase,1,5,F1Re,2146,0,75,PROject_Belgium,2236,0,False,True
Red Bull Wololo 5 Qualifier,6348,325,,K.O. Phase,1,32,slam,2146,3,12,Sitaux,2283,1,False,True
Empirematics Gold Championship,6358,324,,K.O. Phase,1,603,The_Dragonstar,2124,2,1154,KidShadow,1896,0,False,False
Empirematics Gold Championship,6359,324,,K.O. Phase,1,1156,The Punisher,1899,1,744,RediRodion,1946,2,False,False
Empirematics Gold Championship,6360,324,,K.O. Phase,1,1070,eli_jeli,1879,2,1158,dataidiot,1894,0,False,False
Empirematics Gold Championship,6362,324,,K.O. Phase,1,14,ACCM,2332,2,459,Noisick,2011,1,False,False
Empirematics Gold Championship,6363,324,,K.O. Phase,1,1114,ElNoniro,2035,0,752,Dark,2160,2,False,False
Empirematics Gold Championship,6364,324,,K.O. Phase,1,743,BadB0y_,2088,2,149,bruh,2054,0,False,False
Empirematics Gold Championship,6365,324,,K.O. Phase,1,1166,Pteramander,1894,0,1049,Nahuel05_,1973,2,False,False
Empirematics Gold Championship,6366,324,,K.O. Phase,1,501,Whocl,1967,2,613,_hallis,2022,0,False,False
Empirematics Gold Championship,6367,324,,K.O. Phase,1,502,Uzzi,2074,0,16,BacT,2129,2,False,False
Empirematics Gold Championship,6369,324,,K.O. Phase,1,13,Spring,1961,0,195,Kasva,2070,2,False,False
Empirematics Gold Championship,6370,324,,K.O. Phase,1,1142,Mocoforte,1902,1,1115,Lavie_Head,1976,2,False,False
Empirematics Gold Championship,6375,324,,K.O. Phase,1,605,Cl3m3nT,2025,2,913,Lucky Rox,2158,1,False,False
Empirematics Gold Championship,6376,324,,K.O. Phase,1,4,dogao,2231,2,15,saymyname,2071,0,False,False
Empirematics Gold Championship,6377,324,,K.O. Phase,1,18,St4rk,2038,1,273,Capoch,2179,2,False,False
Empirematics Gold Championship,6380,324,,K.O. Phase,1,722,The Bloodless,1981,1,603,The_Dragonstar,2124,3,False,False
Empirematics Gold Championship,6381,324,,K.O. Phase,1,1070,eli_jeli,1879,2,744,RediRodion,1946,3,False,False
Empirematics Gold Championship,6382,324,,K.O. Phase,1,100,DracKeN,2098,2,852,SongSong,2108,3,False,False
Empirematics Gold Championship,6383,324,,K.O. Phase,1,199,Overtaken,2044,3,1049,Nahuel05_,1973,2,False,False
Empirematics Gold Championship,6385,324,,K.O. Phase,1,886,Dr.Kozmonot,1975,0,16,BacT,2129,3,False,False
Empirematics Gold Championship,6393,324,,K.O. Phase,1,969,Alperen,1969,1,886,Dr.Kozmonot,1975,2,False,False
Empirematics Gold Championship,6394,324,,K.O. Phase,1,100,DracKeN,2098,2,1168,Kwan,1896,0,False,False
Empirematics Gold Championship,6395,324,,K.O. Phase,1,605,Cl3m3nT,2025,3,1115,Lavie_Head,1976,0,False,False
Empirematics Gold Championship,6408,324,,K.O. Phase,1,743,BadB0y_,2088,3,752,Dark,2160,2,False,False
Empirematics Gold Championship,6409,324,,K.O. Phase,1,14,ACCM,2332,3,501,Whocl,1967,0,False,False
Empirematics Gold Championship,6414,324,,K.O. Phase,1,273,Capoch,2179,2,4,dogao,2231,3,False,False
Empirematics Gold Championship,6415,324,,K.O. Phase,1,199,Overtaken,2044,0,195,Kasva,2070,3,False,False
Empirematics Gold Championship,6418,324,,K.O. Phase,1,605,Cl3m3nT,2025,3,744,RediRodion,1946,1,False,False
History Hit Open,6487,330,5000.0,K.O. Phase,1,619,Rise,2006,2,754,Shades,1932,0,False,False
History Hit Open,6488,330,5000.0,K.O. Phase,1,19,Yo,2354,2,1077,webber-,1924,0,False,False
History Hit Open,6489,330,5000.0,K.O. Phase,1,2,miguel,2169,2,905,MrPlanner,1972,0,False,False
History Hit Open,6490,330,5000.0,K.O. Phase,1,129,Vodka_L,2113,2,93,_BL4CK_,2032,1,False,False
History Hit Open,6491,330,5000.0,K.O. Phase,1,149,bruh,2054,2,722,The Bloodless,1981,0,False,False
Ayre Pro League: Season 2 Qualifier,6492,331,,K.O. Phase,1,938,Emil :D,1965,1,814,Mr.Bean,2038,2,False,False
Ayre Pro League: Season 2 Qualifier,6493,331,,K.O. Phase,1,886,Dr.Kozmonot,1975,0,754,Shades,1932,2,False,False
Ayre Pro League: Season 2 Qualifier,6494,331,,K.O. Phase,1,635,FreakinAndy,2182,1,93,_BL4CK_,2032,2,False,False
Ayre Pro League: Season 2 Qualifier,6495,331,,K.O. Phase,1,199,Overtaken,2044,2,1169,Henrì,1888,0,False,False
History Hit Open,6496,330,5000.0,K.O. Phase,1,616,Running,2178,2,653,Good_luck,1982,0,False,False
History Hit Open,6497,330,5000.0,K.O. Phase,1,29,TheViper,2379,2,785,Imperio_cc,1889,0,False,False
History Hit Open,6499,330,5000.0,K.O. Phase,1,195,Kasva,2070,2,635,FreakinAndy,2182,1,False,False
History Hit Open,6500,330,5000.0,K.O. Phase,1,100,DracKeN,2098,2,502,Uzzi,2074,0,False,False
History Hit Open,6505,330,5000.0,K.O. Phase,1,14,ACCM,2332,2,786,jouds,1878,0,False,False
History Hit Open,6507,330,5000.0,K.O. Phase,1,15,saymyname,2071,2,501,Whocl,1967,0,False,False
History Hit Open,6508,330,5000.0,K.O. Phase,1,852,SongSong,2108,2,127,Dziamdziak,1930,0,False,False
History Hit Open,6509,330,5000.0,K.O. Phase,1,4,dogao,2231,2,1068,Ezio,1983,0,False,False
History Hit Open,6510,330,5000.0,K.O. Phase,1,99,classicpro,2201,2,199,Overtaken,2044,0,False,False
History Hit Open,6511,330,5000.0,K.O. Phase,1,853,Valas,2238,2,900,Ubetnir,1925,0,False,False
History Hit Open,6512,330,5000.0,K.O. Phase,1,16,BacT,2129,2,1139,uno1,1953,0,False,False
History Hit Open,6513,330,5000.0,K.O. Phase,1,55,Vinchester,2331,2,744,RediRodion,1946,0,False,False
History Hit Open,6514,330,5000.0,K.O. Phase,1,1,DauT,2286,2,878,Mihai06,2111,0,False,False
History Hit Open,6516,330,5000.0,K.O. Phase,1,459,Noisick,2011,0,613,_hallis,2022,2,False,False
History Hit Open,6517,330,5000.0,K.O. Phase,1,752,Dark,2160,2,603,The_Dragonstar,2124,1,False,False
History Hit Open,6518,330,5000.0,K.O. Phase,1,51,Villese,2349,2,826,Ivanenko,1922,1,False,False
History Hit Open,6519,330,5000.0,K.O. Phase,1,743,BadB0y_,2088,0,715,King_Marv,1937,0,False,False
History Hit Open,6522,330,5000.0,K.O. Phase,1,35,vivi,2234,2,499,Sobek,2096,0,False,False
History Hit Open,6523,330,5000.0,K.O. Phase,1,32,slam,2146,0,651,Margougou,2165,0,False,False
History Hit Open,6524,330,5000.0,K.O. Phase,1,273,Capoch,2179,2,1170,SlyFox,1896,0,False,False
History Hit Open,6525,330,5000.0,K.O. Phase,1,5,F1Re,2146,2,1037,cHELOOO,1962,0,False,False
History Hit Open,6526,330,5000.0,K.O. Phase,1,75,PROject_Belgium,2236,2,118,WaRRioR,1904,0,False,False
History Hit Open,6527,330,5000.0,K.O. Phase,1,262,Cyclops,2018,2,11,Nili,2040,0,False,False
HOLY Cup: Qualifier 1,6528,332,,K.O. Phase,1,5,F1Re,2146,0,853,Valas,2238,0,False,True
HOLY Cup: Qualifier 1,6530,332,,K.O. Phase,1,24,MbL,2264,0,814,Mr.Bean,2038,0,False,True
HOLY Cup: Qualifier 1,6531,332,,K.O. Phase,1,51,Villese,2349,0,92,Twigg,2077,0,False,True
HOLY Cup: Qualifier 1,6532,332,,K.O. Phase,1,743,BadB0y_,2088,2,1067,Shulk,1869,0,False,True
HOLY Cup: Qualifier 1,6533,332,,K.O. Phase,1,75,PROject_Belgium,2236,2,616,Running,2178,0,False,True
HOLY Cup: Qualifier 1,6534,332,,K.O. Phase,1,28,Hera,2446,2,614,D3rp,2021,0,False,True
HOLY Cup: Qualifier 1,6535,332,,K.O. Phase,1,1163,DT_Hero,1873,0,245,repard,2134,2,False,True
HOLY Cup: Qualifier 1,6536,332,,K.O. Phase,1,4,dogao,2231,2,142,Alive,1957,0,False,True
HOLY Cup: Qualifier 1,6537,332,,K.O. Phase,1,16,BacT,2129,2,262,Cyclops,2018,0,False,True
HOLY Cup: Qualifier 1,6538,332,,K.O. Phase,1,35,vivi,2234,0,21,Lyx,2126,2,False,True
HOLY Cup: Qualifier 1,6539,332,,K.O. Phase,1,195,Kasva,2070,2,99,classicpro,2201,0,False,True
HOLY Cup: Qualifier 1,6540,332,,K.O. Phase,1,129,Vodka_L,2113,2,886,Dr.Kozmonot,1975,0,False,True
HOLY Cup: Qualifier 1,6541,332,,K.O. Phase,1,149,bruh,2054,2,603,The_Dragonstar,2124,1,False,True
HOLY Cup: Qualifier 1,6542,332,,K.O. Phase,1,55,Vinchester,2331,2,499,Sobek,2096,0,False,True
HOLY Cup: Qualifier 1,6543,332,,K.O. Phase,1,25,Liereyy,2398,2,93,_BL4CK_,2032,0,False,True
HOLY Cup: Qualifier 1,6544,332,,K.O. Phase,1,12,Sitaux,2283,2,15,saymyname,2071,1,False,True
HOLY Cup: Qualifier 1,6545,332,,K.O. Phase,1,28,Hera,2446,2,743,BadB0y_,2088,0,False,True
HOLY Cup: Qualifier 1,6546,332,,K.O. Phase,1,24,MbL,2264,2,75,PROject_Belgium,2236,0,False,True
HOLY Cup: Qualifier 1,6547,332,,K.O. Phase,1,16,BacT,2129,0,129,Vodka_L,2113,2,False,True
HOLY Cup: Qualifier 1,6548,332,,K.O. Phase,1,4,dogao,2231,0,245,repard,2134,2,False,True
HOLY Cup: Qualifier 1,6549,332,,K.O. Phase,1,25,Liereyy,2398,2,853,Valas,2238,0,False,True
HOLY Cup: Qualifier 1,6550,332,,K.O. Phase,1,149,bruh,2054,2,21,Lyx,2126,0,False,True
History Hit Open,6552,330,5000.0,K.O. Phase,1,18,St4rk,2038,2,1059,The Illusionist,1963,1,False,False
HOLY Cup: Qualifier 1,6553,332,,K.O. Phase,1,51,Villese,2349,2,195,Kasva,2070,0,False,True
HOLY Cup: Qualifier 1,6554,332,,K.O. Phase,1,55,Vinchester,2331,2,12,Sitaux,2283,1,False,True
History Hit Open,6559,330,5000.0,K.O. Phase,1,851,Babaorum,2150,2,142,Alive,1957,1,False,False
HOLY Cup: Qualifier 2,6561,333,,K.O. Phase,1,1163,DT_Hero,1873,0,852,SongSong,2108,2,False,True
HOLY Cup: Qualifier 2,6562,333,,K.O. Phase,1,16,BacT,2129,2,635,FreakinAndy,2182,0,False,True
HOLY Cup: Qualifier 2,6563,333,,K.O. Phase,1,1171,wisenatic,1895,0,21,Lyx,2126,2,False,True
HOLY Cup: Qualifier 2,6564,333,,K.O. Phase,1,129,Vodka_L,2113,2,499,Sobek,2096,0,False,True
HOLY Cup: Qualifier 2,6565,333,,K.O. Phase,1,75,PROject_Belgium,2236,2,262,Cyclops,2018,0,False,True
HOLY Cup: Qualifier 2,6566,333,,K.O. Phase,1,851,Babaorum,2150,2,84,FeAge,1929,1,False,True
HOLY Cup: Qualifier 2,6567,333,,K.O. Phase,1,149,bruh,2054,2,132,Kongensgade,1969,0,False,True
HOLY Cup: Qualifier 2,6568,333,,K.O. Phase,1,69,Daniel,2199,2,245,repard,2134,1,False,True
HOLY Cup: Qualifier 2,6569,333,,K.O. Phase,1,195,Kasva,2070,2,142,Alive,1957,0,False,True
HOLY Cup: Qualifier 2,6570,333,,K.O. Phase,1,35,vivi,2234,2,744,RediRodion,1946,0,False,True
HOLY Cup: Qualifier 2,6571,333,,K.O. Phase,1,2,miguel,2169,0,613,_hallis,2022,2,False,True
HOLY Cup: Qualifier 2,6572,333,,K.O. Phase,1,743,BadB0y_,2088,2,603,The_Dragonstar,2124,1,False,True
HOLY Cup: Qualifier 2,6573,333,,K.O. Phase,1,4,dogao,2231,2,878,Mihai06,2111,1,False,True
HOLY Cup: Qualifier 2,6574,333,,K.O. Phase,1,12,Sitaux,2283,2,92,Twigg,2077,1,False,True
HOLY Cup: Qualifier 2,6575,333,,K.O. Phase,1,24,MbL,2264,1,651,Margougou,2165,2,False,True
HOLY Cup: Qualifier 2,6576,333,,K.O. Phase,1,851,Babaorum,2150,2,21,Lyx,2126,0,False,True
HOLY Cup: Qualifier 2,6577,333,,K.O. Phase,1,16,BacT,2129,2,852,SongSong,2108,0,False,True
HOLY Cup: Qualifier 2,6578,333,,K.O. Phase,1,195,Kasva,2070,2,613,_hallis,2022,1,False,True
HOLY Cup: Qualifier 2,6579,333,,K.O. Phase,1,35,vivi,2234,2,75,PROject_Belgium,2236,1,False,True
HOLY Cup: Qualifier 2,6580,333,,K.O. Phase,1,651,Margougou,2165,1,69,Daniel,2199,2,False,True
HOLY Cup: Qualifier 2,6581,333,,K.O. Phase,1,129,Vodka_L,2113,2,12,Sitaux,2283,1,False,True
HOLY Cup: Qualifier 2,6582,333,,K.O. Phase,1,4,dogao,2231,2,15,saymyname,2071,1,False,True
HOLY Cup: Qualifier 2,6583,333,,K.O. Phase,1,149,bruh,2054,1,743,BadB0y_,2088,2,False,True
History Hit Open,6584,330,5000.0,K.O. Phase,1,598,Modri,2155,1,605,Cl3m3nT,2025,2,False,False
History Hit Open,6587,330,5000.0,K.O. Phase,1,30,JorDan_23,2312,2,929,Gergis_,1924,0,False,False
Nomad Wars,6590,334,185.0,K.O. Phase,1,814,Mr.Bean,2038,2,796,Bity_kablem,1892,0,False,False
Nomad Wars,6591,334,185.0,K.O. Phase,1,199,Overtaken,2044,2,938,Emil :D,1965,0,False,False
History Hit Open,6592,330,5000.0,K.O. Phase,1,19,Yo,2354,2,752,Dark,2160,0,False,False
History Hit Open,6601,330,5000.0,K.O. Phase,1,4,dogao,2231,2,851,Babaorum,2150,0,False,False
History Hit Open,6602,330,5000.0,K.O. Phase,1,55,Vinchester,2331,2,32,slam,2146,0,False,False
Nomad Wars,6604,334,185.0,K.O. Phase,1,75,PROject_Belgium,2236,2,1053,Wiki AoE,1880,0,False,False
History Hit Open,6605,330,5000.0,K.O. Phase,1,29,TheViper,2379,2,35,vivi,2234,0,False,False
History Hit Open,6606,330,5000.0,K.O. Phase,1,616,Running,2178,0,15,saymyname,2071,2,False,False
History Hit Open,6607,330,5000.0,K.O. Phase,1,30,JorDan_23,2312,2,99,classicpro,2201,0,False,False
History Hit Open,6612,330,5000.0,K.O. Phase,1,853,Valas,2238,1,149,bruh,2054,2,False,False
Nomad Wars,6613,334,185.0,K.O. Phase,1,502,Uzzi,2074,2,719,blade,1959,0,False,False
History Hit Open,6614,330,5000.0,K.O. Phase,1,5,F1Re,2146,0,195,Kasva,2070,0,False,False
History Hit Open,6615,330,5000.0,K.O. Phase,1,2,miguel,2169,1,129,Vodka_L,2113,2,False,False
History Hit Open,6616,330,5000.0,K.O. Phase,1,1,DauT,2286,2,605,Cl3m3nT,2025,0,False,False
HOLY Cup,6619,338,15000.0,K.O. Phase,1,29,TheViper,2379,3,743,BadB0y_,2088,0,False,True
HOLY Cup,6620,338,15000.0,K.O. Phase,1,19,Yo,2354,3,35,vivi,2234,1,False,True
HOLY Cup,6621,338,15000.0,K.O. Phase,1,55,Vinchester,2331,0,30,JorDan_23,2312,3,False,True
HOLY Cup,6622,338,15000.0,K.O. Phase,1,14,ACCM,2332,3,51,Villese,2349,2,False,True
HOLY Cup,6623,338,15000.0,K.O. Phase,1,25,Liereyy,2398,3,11,Nili,2040,1,False,True
HOLY Cup,6624,338,15000.0,K.O. Phase,1,31,TaToH,2369,3,4,dogao,2231,1,False,True
Nomad Wars,6625,334,185.0,K.O. Phase,1,643,rmcoo,1976,1,127,Dziamdziak,1930,2,False,False
History Hit Open,6626,330,5000.0,K.O. Phase,1,14,ACCM,2332,2,262,Cyclops,2018,0,False,False
History Hit Open,6627,330,5000.0,K.O. Phase,1,75,PROject_Belgium,2236,2,619,Rise,2006,1,False,False
HOLY Cup,6628,338,15000.0,K.O. Phase,1,1,DauT,2286,3,32,slam,2146,1,False,True
HOLY Cup,6629,338,15000.0,K.O. Phase,1,28,Hera,2446,3,195,Kasva,2070,1,False,True
History Hit Open,6634,330,5000.0,K.O. Phase,1,715,King_Marv,1937,0,852,SongSong,2108,2,False,False
History Hit Open,6636,330,5000.0,K.O. Phase,1,51,Villese,2349,2,18,St4rk,2038,0,False,False
History Hit Open,6637,330,5000.0,K.O. Phase,1,16,BacT,2129,2,100,DracKeN,2098,1,False,False
